Date,Company,Path,SpecificDate,Children
2011Q3,DHR,/pure_articles/DHR/2011-10-20T12:50:12-04:00_Danaher's CEO Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-10-20T12:50:12-04:00,FALSE
2011Q3,DIS,/pure_articles/DIS/2011-08-09T21:10:08-04:00_Walt Disney's CEO Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-08-09T21:10:08-04:00,FALSE
2011Q3,FB,,,FALSE
2011Q3,GOOG,/pure_articles/GOOG/2011-10-13T20:30:08-04:00_Google Management Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-10-13T20:30:08-04:00,FALSE
2011Q3,GOOGL,,,FALSE
2011Q3,HD,/pure_articles/HD/2011-11-15T13:40:49-05:00_The Home Depot's CEO Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-11-15T13:40:49-05:00,FALSE
2011Q3,INTC,/pure_articles/INTC/2011-10-19T00:20:10-04:00_Intel's CEO Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-10-19T00:20:10-04:00,FALSE
2011Q3,INTC,/pure_articles/INTC/2011-10-20T22:20:12-04:00_Altera's CEO Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-10-20T22:20:12-04:00,TRUE
2011Q3,JNJ,/pure_articles/JNJ/2011-10-18T15:30:12-04:00_Johnson & Johnson Management Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-10-18T15:30:12-04:00,FALSE
2011Q3,JPM,/pure_articles/JPM/2011-10-17T17:01:48-04:00_JPMorgan Chase's CEO Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-10-17T17:01:48-04:00,FALSE
2011Q3,KO,/pure_articles/KO/2011-10-18T13:00:25-04:00_The Coca-Cola's CEO Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-10-18T13:00:25-04:00,FALSE
2011Q3,LLY,/pure_articles/LLY/2011-10-20T14:50:17-04:00_Eli Lilly & Co.'s CEO Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-10-20T14:50:17-04:00,FALSE
2011Q3,MA,/pure_articles/MA/2011-11-02T14:20:17-04:00_Mastercard Incorporated's CEO Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-11-02T14:20:17-04:00,FALSE
2011Q3,MCD,/pure_articles/MCD/2011-10-21T18:30:08-04:00_McDonald's' CEO Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-10-21T18:30:08-04:00,FALSE
2011Q3,MRK,/pure_articles/MRK/2011-10-28T13:10:09-04:00_Merck & Co.'s CEO Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-10-28T13:10:09-04:00,FALSE
2011Q3,MS,/pure_articles/MS/2011-10-19T15:50:09-04:00_Morgan Stanley Management Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-10-19T15:50:09-04:00,FALSE
2011Q3,MS,/pure_articles/MS/2011-08-17T16:47:11-04:00_Eaton Vance's CEO Discusses F3Q 2011 Results - Earnings Call Transcript.html,2011-08-17T16:47:11-04:00,TRUE
2011Q3,MSFT,/pure_articles/MSFT/2011-04-28T20:20:18-04:00_Microsoft Management Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-04-28T20:20:18-04:00,FALSE
2011Q3,MSFT,/pure_articles/MSFT/2011-11-03T20:48:58-04:00_LinkedIn CEO Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-11-03T20:48:58-04:00,TRUE
2011Q3,NFLX,/pure_articles/NFLX/2011-10-24T20:40:11-04:00_Netflix's CEO Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-10-24T20:40:11-04:00,FALSE
2011Q3,NKE,/pure_articles/NKE/2011-03-17T22:50:12-04:00_Nike's CEO Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-03-17T22:50:12-04:00,FALSE
2011Q3,NVDA,,,FALSE
2011Q3,ORCL,/pure_articles/ORCL/2011-03-24T20:10:14-04:00_Oracle Management Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-03-24T20:10:14-04:00,FALSE
2011Q3,PEP,/pure_articles/PEP/2011-10-12T13:20:13-04:00_Pepsico's CEO Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-10-12T13:20:13-04:00,FALSE
2011Q3,PFE,/pure_articles/PFE/2011-11-01T15:20:10-04:00_Pfizer's CEO Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-11-01T15:20:10-04:00,FALSE
2011Q3,PG,/pure_articles/PG/2011-04-28T16:10:20-04:00_Procter & Gamble's CEO Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-04-28T16:10:20-04:00,FALSE
2011Q3,QCOM,/pure_articles/QCOM/2011-07-20T22:20:11-04:00_QUALCOMM Incorporated's CEO Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-07-20T22:20:11-04:00,FALSE
2011Q3,T,/pure_articles/T/2011-11-03T20:00:11-04:00_DIRECTV's CEO Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-11-03T20:00:11-04:00,TRUE
2011Q3,T,/pure_articles/T/2011-10-20T13:30:15-04:00_AT&T's CEO Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-10-20T13:30:15-04:00,FALSE
2011Q3,TMO,/pure_articles/TMO/2011-10-25T23:40:08-04:00_Life Technologies' CEO Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-10-25T23:40:08-04:00,TRUE
2011Q3,TMO,/pure_articles/TMO/2011-10-26T14:00:09-04:00_Thermo Fisher Scientific's CEO Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-10-26T14:00:09-04:00,FALSE
2011Q3,TSLA,/pure_articles/TSLA/2011-11-03T00:06:55-04:00_Tesla Motors' CEO Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-11-03T00:06:55-04:00,FALSE
2011Q3,UNH,/pure_articles/UNH/2011-10-18T13:50:12-04:00_Unitedhealth Group's CEO Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-10-18T13:50:12-04:00,FALSE
2011Q3,UPS,/pure_articles/UPS/2011-10-25T13:20:29-04:00_United Parcel Service's CEO Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-10-25T13:20:29-04:00,FALSE
2011Q3,V,/pure_articles/V/2011-07-27T22:00:15-04:00_Visa's CEO Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-07-27T22:00:15-04:00,FALSE
2011Q3,VZ,/pure_articles/VZ/2011-10-21T12:20:15-04:00_Verizon Communications Management Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-10-21T12:20:15-04:00,FALSE
2011Q3,WFC,/pure_articles/WFC/2011-10-17T17:40:12-04:00_Wells Fargo &'s CEO Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-10-17T17:40:12-04:00,FALSE
2011Q3,WMT,,,FALSE
2011Q3,XOM,/pure_articles/XOM/2011-10-27T19:50:14-04:00_Exxon Mobil Management Discusses Q3 2011 Results - Earnings Call Transcript.html,2011-10-27T19:50:14-04:00,FALSE
2011Q4,AAPL,/pure_articles/AAPL/2011-10-18T22:10:11-04:00_Apple's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2011-10-18T22:10:11-04:00,FALSE
2011Q4,ABBV,,,FALSE
2011Q4,ABT,/pure_articles/ABT/2012-01-25T14:50:18-05:00_Abbott Laboratories' CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-01-25T14:50:18-05:00,FALSE
2011Q4,ACN,/pure_articles/ACN/2011-09-27T21:10:07-04:00_Accenture plc's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2011-09-27T21:10:07-04:00,FALSE
2011Q4,ADBE,/pure_articles/ADBE/2011-12-15T21:20:10-05:00_Adobe Systems' CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2011-12-15T21:20:10-05:00,FALSE
2011Q4,AMD,/pure_articles/AMD/2012-01-24T20:50:07-05:00_Advanced Micro Devices' CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-01-24T20:50:07-05:00,FALSE
2011Q4,AMD,/pure_articles/AMD/2011-04-27T22:50:17-04:00_Xilinx's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2011-04-27T22:50:17-04:00,TRUE
2011Q4,AMZN,/pure_articles/AMZN/2012-01-31T19:20:05-05:00_Amazon.com Management Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-01-31T19:20:05-05:00,FALSE
2011Q4,AMZN,/pure_articles/AMZN/2011-11-02T20:21:59-04:00_Whole Foods Market CEO Discusses F4Q 2011 Results - Earnings Call Transcript.html,2011-11-02T20:21:59-04:00,TRUE
2011Q4,AVGO,/pure_articles/AVGO/2012-01-31T21:50:06-05:00_Broadcom's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-01-31T21:50:06-05:00,TRUE
2011Q4,AVGO,/pure_articles/AVGO/2011-12-02T01:52:34-05:00_Avago Technologies' CEO Discusses F4Q11 Results - Earnings Call Transcript.html,2011-12-02T01:52:34-05:00,FALSE
2011Q4,BAC,/pure_articles/BAC/2012-01-19T15:40:09-05:00_Bank of America's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-01-19T15:40:09-05:00,FALSE
2011Q4,CMCSA,/pure_articles/CMCSA/2012-02-15T12:50:07-05:00_Comcast's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-02-15T12:50:07-05:00,FALSE
2011Q4,COST,/pure_articles/COST/2011-10-05T17:50:10-04:00_Costco Wholesale Management Discusses Q4 2011 Results - Earnings Call Transcript.html,2011-10-05T17:50:10-04:00,FALSE
2011Q4,CRM,/pure_articles/CRM/2011-02-25T01:40:15-05:00_Salesforce.com's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2011-02-25T01:40:15-05:00,FALSE
2011Q4,CSCO,/pure_articles/CSCO/2011-08-10T22:20:09-04:00_Cisco Systems' CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2011-08-10T22:20:09-04:00,FALSE
2011Q4,CVX,/pure_articles/CVX/2012-01-27T14:50:10-05:00_Chevron's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-01-27T14:50:10-05:00,FALSE
2011Q4,CVX,/pure_articles/CVX/2012-02-09T16:20:10-05:00_Noble Energy's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-02-09T16:20:10-05:00,TRUE
2011Q4,DHR,/pure_articles/DHR/2012-01-31T13:10:05-05:00_Danaher's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-01-31T13:10:05-05:00,FALSE
2011Q4,DIS,/pure_articles/DIS/2011-11-10T20:50:11-05:00_Walt Disney's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2011-11-10T20:50:11-05:00,FALSE
2011Q4,FB,,,FALSE
2011Q4,GOOG,/pure_articles/GOOG/2012-01-19T21:40:07-05:00_Google Management Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-01-19T21:40:07-05:00,FALSE
2011Q4,GOOGL,,,FALSE
2011Q4,HD,/pure_articles/HD/2012-02-21T12:40:20-05:00_The Home Depot's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-02-21T12:40:20-05:00,FALSE
2011Q4,INTC,/pure_articles/INTC/2012-01-24T21:00:08-05:00_Altera's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-01-24T21:00:08-05:00,TRUE
2011Q4,INTC,/pure_articles/INTC/2012-01-19T21:20:07-05:00_Intel's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-01-19T21:20:07-05:00,FALSE
2011Q4,JNJ,/pure_articles/JNJ/2012-01-24T14:50:06-05:00_Johnson & Johnson's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-01-24T14:50:06-05:00,FALSE
2011Q4,JPM,/pure_articles/JPM/2012-01-13T14:50:06-05:00_JPMorgan Chase & Co.'s CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-01-13T14:50:06-05:00,FALSE
2011Q4,KO,/pure_articles/KO/2012-02-07T13:30:02-05:00_The Coca-Cola's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-02-07T13:30:02-05:00,FALSE
2011Q4,LLY,/pure_articles/LLY/2012-01-31T14:20:06-05:00_Eli Lilly & Co.'s CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-01-31T14:20:06-05:00,FALSE
2011Q4,MA,/pure_articles/MA/2012-02-02T15:10:08-05:00_Mastercard Incorporated's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-02-02T15:10:08-05:00,FALSE
2011Q4,MCD,/pure_articles/MCD/2012-01-24T18:20:06-05:00_McDonald's' CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-01-24T18:20:06-05:00,FALSE
2011Q4,MRK,/pure_articles/MRK/2012-02-02T16:10:04-05:00_Merck & Co.'s CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-02-02T16:10:04-05:00,FALSE
2011Q4,MS,/pure_articles/MS/2012-01-19T15:30:17-05:00_Morgan Stanley's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-01-19T15:30:17-05:00,FALSE
2011Q4,MS,/pure_articles/MS/2011-11-23T21:24:47-05:00_Eaton Vance's CEO Discusses F4Q11 and Full Year 2011 Results - Earnings Call Transcript.html,2011-11-23T21:24:47-05:00,TRUE
2011Q4,MSFT,/pure_articles/MSFT/2012-02-09T23:05:02-05:00_LinkedIn's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-02-09T23:05:02-05:00,TRUE
2011Q4,MSFT,/pure_articles/MSFT/2011-07-21T19:50:12-04:00_Microsoft Management Discusses Q4 2011 Results - Earnings Call Transcript.html,2011-07-21T19:50:12-04:00,FALSE
2011Q4,NFLX,/pure_articles/NFLX/2012-01-25T22:30:10-05:00_Netflix's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-01-25T22:30:10-05:00,FALSE
2011Q4,NKE,/pure_articles/NKE/2011-06-30T15:10:15-04:00_Nike's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2011-06-30T15:10:15-04:00,FALSE
2011Q4,NVDA,/pure_articles/NVDA/2011-02-17T00:00:24-05:00_NVIDIA's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2011-02-17T00:00:24-05:00,FALSE
2011Q4,ORCL,/pure_articles/ORCL/2011-06-23T20:40:23-04:00_Oracle's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2011-06-23T20:40:23-04:00,FALSE
2011Q4,PEP,/pure_articles/PEP/2012-02-09T15:40:05-05:00_Pepsico's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-02-09T15:40:05-05:00,FALSE
2011Q4,PFE,/pure_articles/PFE/2012-01-31T14:50:08-05:00_Pfizer's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-01-31T14:50:08-05:00,FALSE
2011Q4,PG,/pure_articles/PG/2011-08-05T14:20:43-04:00_Procter & Gamble's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2011-08-05T14:20:43-04:00,FALSE
2011Q4,QCOM,/pure_articles/QCOM/2011-11-02T21:00:12-04:00_QUALCOMM Incorporated's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2011-11-02T21:00:12-04:00,FALSE
2011Q4,T,/pure_articles/T/2012-01-26T14:30:10-05:00_AT&T's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-01-26T14:30:10-05:00,FALSE
2011Q4,T,/pure_articles/T/2012-02-16T19:00:08-05:00_DIRECTV's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-02-16T19:00:08-05:00,TRUE
2011Q4,TMO,/pure_articles/TMO/2012-02-07T23:30:09-05:00_Life Technologies' CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-02-07T23:30:09-05:00,TRUE
2011Q4,TMO,/pure_articles/TMO/2012-02-01T13:40:06-05:00_Thermo Fisher Scientific's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-02-01T13:40:06-05:00,FALSE
2011Q4,TSLA,/pure_articles/TSLA/2012-02-16T00:33:00-05:00_Tesla Motors' CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-02-16T00:33:00-05:00,FALSE
2011Q4,UNH,/pure_articles/UNH/2012-01-19T13:50:12-05:00_Unitedhealth Group's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-01-19T13:50:12-05:00,FALSE
2011Q4,UPS,/pure_articles/UPS/2012-01-31T14:00:40-05:00_United Parcel Service's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-01-31T14:00:40-05:00,FALSE
2011Q4,V,/pure_articles/V/2011-10-26T23:30:10-04:00_Visa's CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2011-10-26T23:30:10-04:00,FALSE
2011Q4,VZ,/pure_articles/VZ/2012-01-24T12:01:17-05:00_Verizon Communications Management Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-01-24T12:01:17-05:00,FALSE
2011Q4,WFC,/pure_articles/WFC/2012-01-17T12:50:23-05:00_Wells Fargo &'s CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-01-17T12:50:23-05:00,FALSE
2011Q4,WMT,/pure_articles/WMT/2011-02-22T18:10:15-05:00_Wal-Mart Stores' CEO Discusses Q4 2011 Results - Earnings Call Transcript.html,2011-02-22T18:10:15-05:00,FALSE
2011Q4,XOM,/pure_articles/XOM/2012-01-31T16:40:07-05:00_Exxon Mobil Management Discusses Q4 2011 Results - Earnings Call Transcript.html,2012-01-31T16:40:07-05:00,FALSE
2012Q1,AAPL,/pure_articles/AAPL/2012-01-24T20:30:07-05:00_Apple's CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2012-01-24T20:30:07-05:00,FALSE
2012Q1,ABBV,,,FALSE
2012Q1,ABT,/pure_articles/ABT/2012-04-18T15:20:07-04:00_Abbott Laboratories Management Discusses Q1 2012 Results - Earnings Call Transcript.html,2012-04-18T15:20:07-04:00,FALSE
2012Q1,ACN,/pure_articles/ACN/2011-12-15T20:40:07-05:00_Accenture plc's CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2011-12-15T20:40:07-05:00,FALSE
2012Q1,ADBE,/pure_articles/ADBE/2012-03-19T21:00:33-04:00_Adobe Systems' CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2012-03-19T21:00:33-04:00,FALSE
2012Q1,AMD,/pure_articles/AMD/2012-04-19T21:40:03-04:00_Advanced Micro Devices' CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2012-04-19T21:40:03-04:00,FALSE
2012Q1,AMD,/pure_articles/AMD/2011-07-20T20:30:08-04:00_Xilinx's CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2011-07-20T20:30:08-04:00,TRUE
2012Q1,AMZN,/pure_articles/AMZN/2012-02-08T20:09:00-05:00_Whole Foods Market's CEO Discusses F1Q2012 Results - Earnings Call Transcript.html,2012-02-08T20:09:00-05:00,TRUE
2012Q1,AMZN,/pure_articles/AMZN/2012-04-26T21:20:04-04:00_Amazon.com Management Discusses Q1 2012 Results - Earnings Call Transcript.html,2012-04-26T21:20:04-04:00,FALSE
2012Q1,AVGO,/pure_articles/AVGO/2012-05-01T22:10:08-04:00_Broadcom's CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2012-05-01T22:10:08-04:00,TRUE
2012Q1,AVGO,/pure_articles/AVGO/2012-02-22T19:55:17-05:00_Avago Technologies' CEO Discusses F1Q12 Results - Earnings Calls Transcript.html,2012-02-22T19:55:17-05:00,TRUE
2012Q1,BAC,/pure_articles/BAC/2012-04-19T17:30:14-04:00_Bank of America's CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2012-04-19T17:30:14-04:00,FALSE
2012Q1,CMCSA,/pure_articles/CMCSA/2012-05-02T12:30:11-04:00_Comcast's CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2012-05-02T12:30:11-04:00,FALSE
2012Q1,COST,/pure_articles/COST/2011-12-08T20:10:06-05:00_Costco Wholesale Management Discusses Q1 2012 Results - Earnings Call Transcript.html,2011-12-08T20:10:06-05:00,FALSE
2012Q1,CRM,/pure_articles/CRM/2011-05-20T00:10:13-04:00_Salesforce.com's CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2011-05-20T00:10:13-04:00,FALSE
2012Q1,CSCO,/pure_articles/CSCO/2011-11-10T01:40:14-05:00_Cisco Systems' CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2011-11-10T01:40:14-05:00,FALSE
2012Q1,CVX,/pure_articles/CVX/2012-04-26T14:00:04-04:00_Noble Energy's CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2012-04-26T14:00:04-04:00,TRUE
2012Q1,CVX,/pure_articles/CVX/2012-04-27T15:50:03-04:00_Chevron Management Discusses Q1 2012 Results - Earnings Call Transcript.html,2012-04-27T15:50:03-04:00,FALSE
2012Q1,DHR,/pure_articles/DHR/2012-04-19T14:10:20-04:00_Danaher's CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2012-04-19T14:10:20-04:00,FALSE
2012Q1,DIS,/pure_articles/DIS/2012-02-07T21:30:06-05:00_Walt Disney's CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2012-02-07T21:30:06-05:00,FALSE
2012Q1,FB,,,FALSE
2012Q1,GOOG,/pure_articles/GOOG/2012-04-12T22:10:04-04:00_Google Management Discusses Q1 2012 Results - Earnings Call Transcript.html,2012-04-12T22:10:04-04:00,FALSE
2012Q1,GOOGL,,,FALSE
2012Q1,HD,/pure_articles/HD/2012-05-15T13:40:07-04:00_The Home Depot Management Discusses Q1 2012 Results - Earnings Call Transcript.html,2012-05-15T13:40:07-04:00,FALSE
2012Q1,INTC,/pure_articles/INTC/2012-04-19T21:10:06-04:00_Altera's CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2012-04-19T21:10:06-04:00,TRUE
2012Q1,INTC,/pure_articles/INTC/2012-04-17T21:30:32-04:00_Intel's CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2012-04-17T21:30:32-04:00,FALSE
2012Q1,JNJ,/pure_articles/JNJ/2012-04-17T15:20:07-04:00_Johnson & Johnson Management Discusses Q1 2012 Results - Earnings Call Transcript.html,2012-04-17T15:20:07-04:00,FALSE
2012Q1,JPM,/pure_articles/JPM/2012-04-13T15:30:00-04:00_JPMorgan Chase & Co.'s CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2012-04-13T15:30:00-04:00,FALSE
2012Q1,KO,/pure_articles/KO/2012-04-17T14:00:05-04:00_The Coca-Cola's CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2012-04-17T14:00:05-04:00,FALSE
2012Q1,LLY,/pure_articles/LLY/2012-04-25T15:20:06-04:00_Eli Lilly & Co.'s CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2012-04-25T15:20:06-04:00,FALSE
2012Q1,MA,/pure_articles/MA/2012-05-02T15:50:23-04:00_Mastercard Incorporated's CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2012-05-02T15:50:23-04:00,FALSE
2012Q1,MCD,/pure_articles/MCD/2012-04-20T14:30:07-04:00_McDonald's' CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2012-04-20T14:30:07-04:00,FALSE
2012Q1,MRK,/pure_articles/MRK/2012-04-27T15:10:04-04:00_Merck & Co.'s CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2012-04-27T15:10:04-04:00,FALSE
2012Q1,MS,/pure_articles/MS/2012-04-19T15:40:11-04:00_Morgan Stanley's CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2012-04-19T15:40:11-04:00,FALSE
2012Q1,MS,/pure_articles/MS/2012-02-22T15:34:02-05:00_Eaton Vance's CEO Discusses F1Q 2012 Results - Earnings Call Transcript.html,2012-02-22T15:34:02-05:00,TRUE
2012Q1,MSFT,/pure_articles/MSFT/2011-10-20T20:50:08-04:00_Microsoft Management Discusses Q1 2012 Results - Earnings Call Transcript.html,2011-10-20T20:50:08-04:00,FALSE
2012Q1,MSFT,/pure_articles/MSFT/2012-05-05T11:01:03-04:00_LinkedIn Corporation's CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2012-05-05T11:01:03-04:00,TRUE
2012Q1,NFLX,/pure_articles/NFLX/2012-04-23T23:20:04-04:00_Netflix's CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2012-04-23T23:20:04-04:00,FALSE
2012Q1,NKE,/pure_articles/NKE/2011-09-22T21:30:09-04:00_Nike's CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2011-09-22T21:30:09-04:00,FALSE
2012Q1,NVDA,/pure_articles/NVDA/2011-05-12T23:00:12-04:00_NVIDIA's CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2011-05-12T23:00:12-04:00,FALSE
2012Q1,ORCL,/pure_articles/ORCL/2011-09-20T20:50:12-04:00_Oracle's CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2011-09-20T20:50:12-04:00,FALSE
2012Q1,PEP,/pure_articles/PEP/2012-04-26T12:50:06-04:00_Pepsico's CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2012-04-26T12:50:06-04:00,FALSE
2012Q1,PFE,/pure_articles/PFE/2012-05-01T15:40:03-04:00_Pfizer's CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2012-05-01T15:40:03-04:00,FALSE
2012Q1,PG,/pure_articles/PG/2011-10-27T15:20:10-04:00_Procter & Gamble's CEO Discusses Q1 2012 Results - Earnings Call Transcript.html,2011-10-27T15:20:10-04:00,FALSE
